IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
158.101.178.190,443,true,FRA,Europe,Frankfurt,178,0.62
130.162.52.68,443,true,FRA,Europe,Frankfurt,289,0.62
143.47.186.73,443,true,FRA,Europe,Frankfurt,289,0.62
141.144.193.64,443,true,FRA,Europe,Frankfurt,260,0.62
67.226.223.79,443,true,LHR,Europe,London,189,0.62
138.3.252.168,443,true,FRA,Europe,Frankfurt,252,0.62
150.230.156.106,443,true,FRA,Europe,Frankfurt,268,0.60
130.162.63.64,443,true,FRA,Europe,Frankfurt,206,0.60
84.235.161.239,443,true,FRA,Europe,Frankfurt,273,0.60
135.181.195.12,443,true,LHR,Europe,London,289,0.59
130.61.201.195,443,true,FRA,Europe,Frankfurt,167,0.59
18.153.97.46,443,true,FRA,Europe,Frankfurt,172,0.59
158.101.177.84,443,true,FRA,Europe,Frankfurt,254,0.59
13.40.48.28,443,true,LHR,Europe,London,173,0.58
79.76.98.46,443,true,FRA,Europe,Frankfurt,262,0.58
143.47.190.167,443,true,FRA,Europe,Frankfurt,283,0.58
2.59.183.77,443,true,AMS,Europe,Amsterdam,202,0.58
130.162.191.93,443,true,FRA,Europe,Frankfurt,293,0.58
130.162.183.187,443,true,FRA,Europe,Frankfurt,276,0.58
2.59.183.114,443,true,AMS,Europe,Amsterdam,201,0.57
130.162.56.109,443,true,FRA,Europe,Frankfurt,255,0.57
18.153.210.144,443,true,FRA,Europe,Frankfurt,179,0.57
89.168.110.114,443,true,FRA,Europe,Frankfurt,268,0.56
18.153.62.64,443,true,FRA,Europe,Frankfurt,150,0.56
130.162.61.127,443,true,FRA,Europe,Frankfurt,275,0.56
144.24.167.142,443,true,FRA,Europe,Frankfurt,258,0.55
130.162.168.214,443,true,FRA,Europe,Frankfurt,284,0.55
141.147.64.193,443,true,FRA,Europe,Frankfurt,269,0.55
158.178.155.137,443,true,FRA,Europe,Frankfurt,264,0.55
67.226.223.21,443,true,LHR,Europe,London,175,0.55
158.101.218.128,443,true,FRA,Europe,Frankfurt,275,0.55
130.61.23.77,443,true,FRA,Europe,Frankfurt,206,0.55
89.168.85.137,443,true,FRA,Europe,Frankfurt,276,0.55
67.226.223.112,443,true,LHR,Europe,London,172,0.54
141.144.231.189,443,true,FRA,Europe,Frankfurt,261,0.54
2.59.183.47,443,true,AMS,Europe,Amsterdam,186,0.54
89.168.102.121,443,true,FRA,Europe,Frankfurt,280,0.53
144.21.32.196,443,true,FRA,Europe,Frankfurt,288,0.53
84.8.151.99,443,true,FRA,Europe,Frankfurt,266,0.53
158.101.206.132,443,true,FRA,Europe,Frankfurt,272,0.53
130.61.65.205,443,true,FRA,Europe,Frankfurt,304,0.52
152.70.52.154,443,true,FRA,Europe,Frankfurt,292,0.52
144.24.175.79,443,true,FRA,Europe,Frankfurt,263,0.52
130.162.242.186,443,true,FRA,Europe,Frankfurt,282,0.52
152.67.131.43,443,true,FRA,Europe,Frankfurt,1287,0.52
141.147.117.72,443,true,FRA,Europe,Frankfurt,184,0.52
130.162.171.29,443,true,FRA,Europe,Frankfurt,282,0.52
130.162.168.224,443,true,FRA,Europe,Frankfurt,292,0.52
79.72.73.252,443,true,FRA,Europe,Frankfurt,296,0.52
89.168.88.114,443,true,FRA,Europe,Frankfurt,293,0.51
89.168.107.197,443,true,FRA,Europe,Frankfurt,263,0.51
89.168.118.187,443,true,FRA,Europe,Frankfurt,208,0.51
67.226.223.229,443,true,LHR,Europe,London,157,0.51
89.168.75.91,443,true,FRA,Europe,Frankfurt,264,0.51
18.153.244.138,443,true,FRA,Europe,Frankfurt,163,0.50
150.230.157.12,443,true,FRA,Europe,Frankfurt,280,0.50
79.76.109.247,443,true,FRA,Europe,Frankfurt,266,0.49
138.2.132.102,443,true,FRA,Europe,Frankfurt,260,0.49
152.70.182.109,443,true,FRA,Europe,Frankfurt,259,0.49
158.178.155.156,443,true,FRA,Europe,Frankfurt,268,0.49
130.162.167.92,443,true,FRA,Europe,Frankfurt,282,0.48
67.226.223.5,443,true,LHR,Europe,London,190,0.48
130.162.53.141,443,true,FRA,Europe,Frankfurt,268,0.48
141.147.29.92,443,true,FRA,Europe,Frankfurt,258,0.47
141.147.92.185,443,true,FRA,Europe,Frankfurt,198,0.47
129.159.198.143,443,true,FRA,Europe,Frankfurt,255,0.46
138.2.138.214,443,true,FRA,Europe,Frankfurt,261,0.46
130.162.187.79,443,true,FRA,Europe,Frankfurt,276,0.46
89.168.124.1,443,true,FRA,Europe,Frankfurt,276,0.45
135.181.35.98,443,true,LHR,Europe,London,295,0.45
84.235.169.234,443,true,AMS,Europe,Amsterdam,169,0.45
193.123.39.64,443,true,FRA,Europe,Frankfurt,273,0.45
79.72.71.181,443,true,FRA,Europe,Frankfurt,279,0.45
144.21.50.176,443,true,FRA,Europe,Frankfurt,281,0.44
193.123.186.56,443,true,FRA,Europe,Frankfurt,299,0.44
193.122.58.158,443,true,FRA,Europe,Frankfurt,175,0.44
141.144.244.5,443,true,FRA,Europe,Frankfurt,266,0.43
143.47.227.164,443,true,FRA,Europe,Frankfurt,277,0.43
89.168.78.5,443,true,FRA,Europe,Frankfurt,255,0.43
193.123.35.200,443,true,FRA,Europe,Frankfurt,1269,0.43
144.24.188.138,443,true,FRA,Europe,Frankfurt,254,0.42
152.70.63.48,443,true,FRA,Europe,Frankfurt,267,0.42
79.72.82.22,443,true,FRA,Europe,Frankfurt,217,0.42
79.76.111.194,443,true,FRA,Europe,Frankfurt,264,0.41
79.76.126.66,443,true,FRA,Europe,Frankfurt,257,0.41
158.101.188.1,443,true,FRA,Europe,Frankfurt,265,0.41
193.123.186.115,443,true,FRA,Europe,Frankfurt,277,0.40
150.230.158.166,443,true,FRA,Europe,Frankfurt,260,0.40
79.72.86.225,443,true,FRA,Europe,Frankfurt,272,0.40
67.226.223.214,443,true,LHR,Europe,London,177,0.40
79.76.107.187,443,true,FRA,Europe,Frankfurt,286,0.40
79.72.75.241,443,true,FRA,Europe,Frankfurt,273,0.40
158.178.149.226,443,true,FRA,Europe,Frankfurt,267,0.39
79.76.119.120,443,true,FRA,Europe,Frankfurt,261,0.39
158.178.159.255,443,true,FRA,Europe,Frankfurt,266,0.39
138.3.240.63,443,true,FRA,Europe,Frankfurt,177,0.39
141.147.4.209,443,true,FRA,Europe,Frankfurt,257,0.38
158.180.26.187,443,true,FRA,Europe,Frankfurt,260,0.38
132.145.225.251,443,true,FRA,Europe,Frankfurt,264,0.38
84.235.162.240,443,true,FRA,Europe,Frankfurt,278,0.38
67.226.223.128,443,true,LHR,Europe,London,189,0.37
158.178.149.221,443,true,FRA,Europe,Frankfurt,269,0.36
130.162.174.229,443,true,FRA,Europe,Frankfurt,1300,0.36
152.70.63.209,443,true,FRA,Europe,Frankfurt,290,0.36
158.101.214.17,443,true,FRA,Europe,Frankfurt,270,0.36
54.93.121.225,443,true,FRA,Europe,Frankfurt,163,0.36
141.144.196.40,443,true,FRA,Europe,Frankfurt,266,0.35
129.151.204.91,443,true,ARN,Europe,Stockholm,182,0.35
141.147.72.90,443,true,FRA,Europe,Frankfurt,304,0.35
130.162.217.223,443,true,FRA,Europe,Frankfurt,253,0.35
158.178.193.206,443,true,CDG,Europe,Paris,214,0.35
152.70.58.133,443,true,FRA,Europe,Frankfurt,268,0.35
79.72.75.50,443,true,FRA,Europe,Frankfurt,279,0.35
79.72.68.116,443,true,FRA,Europe,Frankfurt,287,0.35
158.178.148.163,443,true,FRA,Europe,Frankfurt,264,0.34
129.151.254.48,443,true,MRS,Europe,Marseille,195,0.34
67.226.223.111,443,true,LHR,Europe,London,177,0.34
89.168.116.56,443,true,FRA,Europe,Frankfurt,263,0.34
143.47.242.119,443,true,FRA,Europe,Frankfurt,310,0.34
89.168.17.228,443,true,MXP,Europe,Milan,189,0.34
132.226.211.46,443,true,FRA,Europe,Frankfurt,226,0.34
89.168.78.114,443,true,FRA,Europe,Frankfurt,260,0.34
143.47.183.243,443,true,FRA,Europe,Frankfurt,266,0.34
89.168.99.97,443,true,FRA,Europe,Frankfurt,266,0.33
144.24.200.164,443,true,MRS,Europe,Marseille,195,0.33
130.162.233.177,443,true,FRA,Europe,Frankfurt,257,0.33
